,current_combo,valid_train_start_date, valid_train_end_date,valid_end_date,oos_square
1459,"(16, 1, 15, 10, '')",2004-12-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,0.8949343339587242
1460,"(17, 1, 10, 10, 'mi')",2003-01-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,0.18272425249169433
1461,"(17, 1, 10, 10, 'mi')",2004-05-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,0.6369747899159663
1462,"(17, 1, 10, 10, 'mi')",2005-09-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,0.727427597955707
1463,"(17, 1, 10, 10, 'mi')",2007-01-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,0.7258347978910369
1464,"(17, 1, 10, 10, 'mi')",2009-12-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,0.9024390243902439
1465,"(17, 1, 10, 10, '')",2003-01-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,0.18936877076411962
1466,"(17, 1, 10, 10, '')",2004-05-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,0.6504201680672269
1467,"(17, 1, 10, 10, '')",2005-09-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,0.7137989778534923
1468,"(17, 1, 10, 10, '')",2007-01-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,0.7398945518453427
1469,"(17, 1, 10, 10, '')",2009-12-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,0.9099437148217636
1470,"(17, 1, 15, 10, 'mi')",2003-01-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,0.45421903052064627
1471,"(17, 1, 15, 10, 'mi')",2003-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,0.021582733812949617
1472,"(17, 1, 15, 10, 'mi')",2003-09-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,0.5474452554744526
1473,"(17, 1, 15, 10, 'mi')",2004-01-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,0.125
1474,"(17, 1, 15, 10, 'mi')",2004-12-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,0.9099437148217636
1475,"(17, 1, 15, 10, '')",2003-01-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,0.4039497307001796
1476,"(17, 1, 15, 10, '')",2003-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,0.03597122302158273
1477,"(17, 1, 15, 10, '')",2003-09-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,0.5693430656934306
1478,"(17, 1, 15, 10, '')",2004-01-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,0.07352941176470584
1479,"(17, 1, 15, 10, '')",2004-12-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,0.8949343339587242
1480,"(16, 1, 10, 10, 'mi')",2004-02-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,0.47651006711409394
1481,"(16, 1, 10, 10, 'mi')",2005-04-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,0.28692699490662144
1482,"(16, 1, 10, 10, 'mi')",2006-06-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,0.07530647985989491
1483,"(16, 1, 10, 10, 'mi')",2007-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,-0.18067978533094808
1484,"(16, 1, 10, 10, 'mi')",2010-01-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,0.2045028142589118
1485,"(16, 1, 10, 10, '')",2004-02-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,0.4295302013422819
1486,"(16, 1, 10, 10, '')",2005-04-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,0.31409168081494054
1487,"(16, 1, 10, 10, '')",2006-06-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,0.02626970227670755
1488,"(16, 1, 10, 10, '')",2007-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,-0.1234347048300537
1489,"(16, 1, 10, 10, '')",2010-01-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,0.1444652908067542
1490,"(16, 1, 15, 10, 'mi')",2004-02-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,0.17343173431734316
1491,"(16, 1, 15, 10, 'mi')",2004-04-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,-0.8523985239852399
1492,"(16, 1, 15, 10, 'mi')",2004-06-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,0.06839186691312382
1493,"(16, 1, 15, 10, 'mi')",2004-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,0.09629629629629632
1494,"(16, 1, 15, 10, 'mi')",2005-01-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,-0.3133208255159474
1495,"(16, 1, 15, 10, '')",2004-02-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,0.011070110701106972
1496,"(16, 1, 15, 10, '')",2004-04-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,-0.7712177121771218
1497,"(16, 1, 15, 10, '')",2004-06-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,0.001848428835489857
1498,"(16, 1, 15, 10, '')",2004-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,-0.11851851851851847
1499,"(16, 1, 15, 10, '')",2005-01-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,-0.22326454033771115
1500,"(17, 1, 10, 10, 'mi')",2003-02-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,0.38870431893687707
1501,"(17, 1, 10, 10, 'mi')",2004-06-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,0.13422818791946312
1502,"(17, 1, 10, 10, 'mi')",2005-10-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,0.4013605442176871
1503,"(17, 1, 10, 10, 'mi')",2007-02-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,0.2522045855379189
1504,"(17, 1, 10, 10, 'mi')",2010-01-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,0.25703564727954975
1505,"(17, 1, 10, 10, '')",2003-02-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,0.34219269102990035
1506,"(17, 1, 10, 10, '')",2004-06-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,0.08724832214765099
1507,"(17, 1, 10, 10, '')",2005-10-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,0.11564625850340138
1508,"(17, 1, 10, 10, '')",2007-02-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,0.1957671957671958
1509,"(17, 1, 10, 10, '')",2010-01-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,0.1444652908067542
1510,"(17, 1, 15, 10, 'mi')",2003-02-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,-0.13669064748201443
1511,"(17, 1, 15, 10, 'mi')",2003-06-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,-0.05225225225225216
1512,"(17, 1, 15, 10, 'mi')",2003-10-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,-0.5255474452554745
1513,"(17, 1, 15, 10, 'mi')",2004-02-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,0.1439114391143912
1514,"(17, 1, 15, 10, 'mi')",2005-01-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,0.09193245778611636
1515,"(17, 1, 15, 10, '')",2003-02-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,-0.16546762589928066
1516,"(17, 1, 15, 10, '')",2003-06-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,0.027027027027026973
1517,"(17, 1, 15, 10, '')",2003-10-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,-0.14598540145985406
1518,"(17, 1, 15, 10, '')",2004-02-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,0.011070110701106972
1519,"(17, 1, 15, 10, '')",2005-01-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,-0.22326454033771115
1520,"(16, 1, 10, 10, 'mi')",2004-03-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,0.20805369127516782
1521,"(16, 1, 10, 10, 'mi')",2005-05-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,0.22316865417376486
1522,"(16, 1, 10, 10, 'mi')",2006-07-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,0.375438596491228
1523,"(16, 1, 10, 10, 'mi')",2007-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.3309481216457961
1524,"(16, 1, 10, 10, 'mi')",2010-02-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,-1.526315789473684
1525,"(16, 1, 10, 10, '')",2004-03-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,0.261744966442953
1526,"(16, 1, 10, 10, '')",2005-05-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,-0.028960817717206044
1527,"(16, 1, 10, 10, '')",2006-07-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,0.2912280701754386
1528,"(16, 1, 10, 10, '')",2007-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.2880143112701252
1529,"(16, 1, 10, 10, '')",2010-02-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,-1.488721804511278
1530,"(16, 1, 15, 10, 'mi')",2004-03-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,0.20147874306839186
1531,"(16, 1, 15, 10, 'mi')",2004-05-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,0.37384898710865566
1532,"(16, 1, 15, 10, 'mi')",2004-07-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,-0.3826247689463955
1533,"(16, 1, 15, 10, 'mi')",2004-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,-0.06864564007421148
1534,"(16, 1, 15, 10, 'mi')",2005-02-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,-1.6466165413533833
1535,"(16, 1, 15, 10, '')",2004-03-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,0.3419593345656192
1536,"(16, 1, 15, 10, '')",2004-05-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,0.5064456721915285
1537,"(16, 1, 15, 10, '')",2004-07-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,-0.5378927911275415
1538,"(16, 1, 15, 10, '')",2004-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,-0.1280148423005565
1539,"(16, 1, 15, 10, '')",2005-02-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,-1.781954887218045
1540,"(17, 1, 10, 10, 'mi')",2003-03-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,0.3621262458471761
1541,"(17, 1, 10, 10, 'mi')",2004-07-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,0.7647058823529411
1542,"(17, 1, 10, 10, 'mi')",2005-11-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,-0.23339011925042596
1543,"(17, 1, 10, 10, 'mi')",2007-03-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,0.18021201413427557
1544,"(17, 1, 10, 10, 'mi')",2010-02-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,-1.4962406015037595
1545,"(17, 1, 10, 10, '')",2003-03-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,0.40199335548172754
1546,"(17, 1, 10, 10, '')",2004-07-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,0.6504201680672269
1547,"(17, 1, 10, 10, '')",2005-11-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,-0.2947189097103917
1548,"(17, 1, 10, 10, '')",2007-03-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,0.13780918727915192
1549,"(17, 1, 10, 10, '')",2010-02-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,-1.488721804511278
1550,"(17, 1, 15, 10, 'mi')",2003-03-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,-0.20360360360360352
1551,"(17, 1, 15, 10, 'mi')",2003-07-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,0.581981981981982
1552,"(17, 1, 15, 10, 'mi')",2003-11-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,-1.3736263736263736
1553,"(17, 1, 15, 10, 'mi')",2004-03-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,0.46025878003696863
1554,"(17, 1, 15, 10, 'mi')",2005-02-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,-1.8345864661654137
1555,"(17, 1, 15, 10, '')",2003-03-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,-0.16756756756756763
1556,"(17, 1, 15, 10, '')",2003-07-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,0.45945945945945943
1557,"(17, 1, 15, 10, '')",2003-11-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,-1.468864468864469
1558,"(17, 1, 15, 10, '')",2004-03-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,0.3419593345656192
1559,"(17, 1, 15, 10, '')",2005-02-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,-1.781954887218045
1560,"(16, 1, 10, 10, 'mi')",2004-04-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,0.19191919191919193
1561,"(16, 1, 10, 10, 'mi')",2005-06-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,0.5298126064735946
1562,"(16, 1, 10, 10, 'mi')",2006-08-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,0.11971830985915488
1563,"(16, 1, 10, 10, 'mi')",2007-10-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,-0.02508960573476693
1564,"(16, 1, 10, 10, 'mi')",2010-03-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,-0.5131086142322097
1565,"(16, 1, 10, 10, '')",2004-04-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,0.3602693602693603
1566,"(16, 1, 10, 10, '')",2005-06-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,0.35264054514480414
1567,"(16, 1, 10, 10, '')",2006-08-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,0.0
1568,"(16, 1, 10, 10, '')",2007-10-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,0.1469534050179212
1569,"(16, 1, 10, 10, '')",2010-03-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,-0.2134831460674158
1570,"(16, 1, 15, 10, 'mi')",2004-04-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,-0.8302583025830259
1571,"(16, 1, 15, 10, 'mi')",2004-06-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,0.1349353049907579
1572,"(16, 1, 15, 10, 'mi')",2004-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,0.19259259259259254
1573,"(16, 1, 15, 10, 'mi')",2004-10-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,0.34450651769087526
1574,"(16, 1, 15, 10, 'mi')",2005-03-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,-1.0299625468164795
1575,"(16, 1, 15, 10, '')",2004-04-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,-0.6752767527675276
1576,"(16, 1, 15, 10, '')",2004-06-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,0.031423290203327126
1577,"(16, 1, 15, 10, '')",2004-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,-0.17037037037037028
1578,"(16, 1, 15, 10, '')",2004-10-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,0.35195530726256985
1579,"(16, 1, 15, 10, '')",2005-03-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,-1.1048689138576777
1580,"(17, 1, 10, 10, 'mi')",2003-04-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,0.4352159468438538
1581,"(17, 1, 10, 10, 'mi')",2004-08-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,0.04537815126050415
1582,"(17, 1, 10, 10, 'mi')",2005-12-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,-1.1433447098976108
1583,"(17, 1, 10, 10, 'mi')",2007-04-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,0.05840707964601766
1584,"(17, 1, 10, 10, 'mi')",2010-03-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,-0.303370786516854
1585,"(17, 1, 10, 10, '')",2003-04-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,0.5149501661129567
1586,"(17, 1, 10, 10, '')",2004-08-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,0.05882352941176472
1587,"(17, 1, 10, 10, '')",2005-12-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,-1.0750853242320817
1588,"(17, 1, 10, 10, '')",2007-04-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,0.0513274336283186
1589,"(17, 1, 10, 10, '')",2010-03-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,-0.2134831460674158
1590,"(17, 1, 15, 10, 'mi')",2003-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.644524236983842
1591,"(17, 1, 15, 10, 'mi')",2003-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,0.23188405797101452
1592,"(17, 1, 15, 10, 'mi')",2003-12-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,-1.003669724770642
1593,"(17, 1, 15, 10, 'mi')",2004-04-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,-0.6236162361623616
1594,"(17, 1, 15, 10, 'mi')",2005-03-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,-1.4419475655430714
1595,"(17, 1, 15, 10, '')",2003-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.3429084380610412
1596,"(17, 1, 15, 10, '')",2003-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,0.2536231884057971
1597,"(17, 1, 15, 10, '')",2003-12-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,-0.6880733944954129
1598,"(17, 1, 15, 10, '')",2004-04-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,-0.6752767527675276
1599,"(17, 1, 15, 10, '')",2005-03-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,-1.1048689138576777
1600,"(16, 1, 10, 10, 'mi')",2004-05-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,0.5361344537815126
1601,"(16, 1, 10, 10, 'mi')",2005-07-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,-0.8771331058020477
1602,"(16, 1, 10, 10, 'mi')",2006-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,-0.2912280701754386
1603,"(16, 1, 10, 10, 'mi')",2007-11-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,-0.12028725314183131
1604,"(16, 1, 10, 10, 'mi')",2010-04-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,-0.7099811676082863
1605,"(16, 1, 10, 10, '')",2004-05-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,0.6033613445378152
1606,"(16, 1, 10, 10, '')",2005-07-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,-1.0341296928327646
1607,"(16, 1, 10, 10, '')",2006-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,-0.4175438596491228
1608,"(16, 1, 10, 10, '')",2007-11-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,-0.055655296229802476
1609,"(16, 1, 10, 10, '')",2010-04-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,-0.28060263653483997
1610,"(16, 1, 15, 10, 'mi')",2004-05-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,0.10128913443830567
1611,"(16, 1, 15, 10, 'mi')",2004-07-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,-0.19778188539741226
1612,"(16, 1, 15, 10, 'mi')",2004-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,-0.08348794063079779
1613,"(16, 1, 15, 10, 'mi')",2004-11-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,0.6037383177570094
1614,"(16, 1, 15, 10, 'mi')",2005-04-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,-0.8229755178907721
1615,"(16, 1, 15, 10, '')",2004-05-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,0.37384898710865566
1616,"(16, 1, 15, 10, '')",2004-07-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,-0.6414048059149722
1617,"(16, 1, 15, 10, '')",2004-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,-0.13543599257884975
1618,"(16, 1, 15, 10, '')",2004-11-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,0.685981308411215
1619,"(16, 1, 15, 10, '')",2005-04-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,-0.807909604519774
1620,"(17, 1, 10, 10, 'mi')",2003-05-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,0.051409618573797666
1621,"(17, 1, 10, 10, 'mi')",2004-09-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,0.21344537815126052
1622,"(17, 1, 10, 10, 'mi')",2006-01-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,-0.8281786941580755
1623,"(17, 1, 10, 10, 'mi')",2007-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.20426287744227356
1624,"(17, 1, 10, 10, 'mi')",2010-04-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,-0.46139359698681726
1625,"(17, 1, 10, 10, '')",2003-05-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,0.031509121061359835
1626,"(17, 1, 10, 10, '')",2004-09-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,0.24705882352941178
1627,"(17, 1, 10, 10, '')",2006-01-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,-0.9243986254295533
1628,"(17, 1, 10, 10, '')",2007-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.2113676731793961
1629,"(17, 1, 10, 10, '')",2010-04-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,-0.28060263653483997
1630,"(17, 1, 15, 10, 'mi')",2003-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,-0.4388489208633093
1631,"(17, 1, 15, 10, 'mi')",2003-09-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,0.029197080291970767
1632,"(17, 1, 15, 10, 'mi')",2004-01-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,-0.8823529411764706
1633,"(17, 1, 15, 10, 'mi')",2004-05-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,0.13812154696132595
1634,"(17, 1, 15, 10, 'mi')",2005-04-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,-1.0263653483992465
1635,"(17, 1, 15, 10, '')",2003-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,-0.38848920863309355
1636,"(17, 1, 15, 10, '')",2003-09-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,-0.21897810218978098
1637,"(17, 1, 15, 10, '')",2004-01-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,-0.5514705882352942
1638,"(17, 1, 15, 10, '')",2004-05-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,0.37384898710865566
1639,"(17, 1, 15, 10, '')",2005-04-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,-0.807909604519774
1640,"(16, 1, 10, 10, 'mi')",2004-06-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,0.3355704697986577
1641,"(16, 1, 10, 10, 'mi')",2005-08-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,-0.424190800681431
1642,"(16, 1, 10, 10, 'mi')",2006-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,0.019264448336252182
1643,"(16, 1, 10, 10, 'mi')",2007-12-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,0.6337522441651706
1644,"(16, 1, 10, 10, 'mi')",2010-05-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,-0.7886792452830189
1645,"(16, 1, 10, 10, '')",2004-06-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,0.25503355704697983
1646,"(16, 1, 10, 10, '')",2005-08-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,-0.3969335604770017
1647,"(16, 1, 10, 10, '')",2006-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,0.03327495621716292
1648,"(16, 1, 10, 10, '')",2007-12-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,0.5691202872531418
1649,"(16, 1, 10, 10, '')",2010-05-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,-0.6603773584905661
1650,"(16, 1, 15, 10, 'mi')",2004-06-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,0.06839186691312382
1651,"(16, 1, 15, 10, 'mi')",2004-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,-0.1333333333333333
1652,"(16, 1, 15, 10, 'mi')",2004-10-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,0.3072625698324022
1653,"(16, 1, 15, 10, 'mi')",2004-12-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,0.849906191369606
1654,"(16, 1, 15, 10, 'mi')",2005-05-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,-1.369811320754717
1655,"(16, 1, 15, 10, '')",2004-06-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,0.12014787430683915
1656,"(16, 1, 15, 10, '')",2004-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,-0.06666666666666665
1657,"(16, 1, 15, 10, '')",2004-10-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,0.33705772811918067
1658,"(16, 1, 15, 10, '')",2004-12-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,0.8649155722326454
1659,"(16, 1, 15, 10, '')",2005-05-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,-1.3471698113207546
1660,"(17, 1, 10, 10, 'mi')",2003-06-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,0.6744186046511628
1661,"(17, 1, 10, 10, 'mi')",2004-10-01 00:00:00,2014-10-01 00:00:00,2014-11-01 00:00:00,0.697986577181208
